"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","SM Active Cycles","cycle","1,309.00","1,611.00","1,446.50","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","9.92","12.40","11.05","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","SMSP Active Cycles","cycle","1,287.00","1,587.00","1,423.50","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","SMSP Active Cycles","cycle","0.00","0.00","0.00","2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)"
"(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","SMSP Active Cycles","cycle","5,077.00","6,348.00","5,658.75",
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","Launch Statistics","Block Size","","128.00","128.00","128.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","Launch Statistics","Grid Size","","1.00","1.00","1.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","Launch Statistics","Registers Per Thread","register/thread","16.00","16.00","16.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77","32.77","32.77"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
